AC_No,AC_Name,District,Reserved,Sl_No,Candidate_Name,Party_Full,Party_Short,Alliance,Symbol
143,LALGUDI,Tiruchirappalli,GEN,6.0,P. ELANCHEZHIYAN,Puthiya Tamilagam,PT,-,Gas cylinder
143,LALGUDI,Tiruchirappalli,GEN,7.0,E. YESUDOSS,Tamilaga Makkal Nala Katchi,TMNK,-,Electric pole
143,LALGUDI,Tiruchirappalli,GEN,8.0,KU PA KRISHNAN,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
143,LALGUDI,Tiruchirappalli,GEN,9.0,P. SARAVANAN,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
143,LALGUDI,Tiruchirappalli,GEN,10.0,JOSEPHIN,All India Puratchi Thalaivar Makkal Munnetra Kazhagam,AIPTMK,-,Coconut farm
143,LALGUDI,Tiruchirappalli,GEN,11.0,A. AMALAN SAVARIMUTHU,Independent,IND,Independent,Tooth paste
143,LALGUDI,Tiruchirappalli,GEN,12.0,M. KRISHNAN,Independent,IND,Independent,Letter box
143,LALGUDI,Tiruchirappalli,GEN,13.0,K. SENTHILKUMAR,Independent,IND,Independent,Gramophone
143,LALGUDI,Tiruchirappalli,GEN,14.0,R. TAMILARASAN,Independent,IND,Independent,Gas Stove
143,LALGUDI,Tiruchirappalli,GEN,15.0,K. DHARMARAJ,Independent,IND,Independent,Iron
143,LALGUDI,Tiruchirappalli,GEN,16.0,DHANAMOORTHY .R,Independent,IND,Independent,T.V. Remote
143,LALGUDI,Tiruchirappalli,GEN,17.0,R. DINESHKUMAR,Independent,IND,Independent,Batsman
143,LALGUDI,Tiruchirappalli,GEN,18.0,R. PONSILAMBU,Independent,IND,Independent,Pen nib with seven rays
143,LALGUDI,Tiruchirappalli,GEN,19.0,MANSOOR ALIKHAN,Independent,IND,Independent,Truck
143,LALGUDI,Tiruchirappalli,GEN,20.0,V. MUTHUSAMY,Independent,IND,Independent,Water tank
143,LALGUDI,Tiruchirappalli,GEN,21.0,MOHAMED ABUBAKKAR SIDDIQ,Independent,IND,Independent,Gift pack
143,LALGUDI,Tiruchirappalli,GEN,22.0,M. RAMESHKUMAR,Independent,IND,Independent,Diamond
143,LALGUDI,Tiruchirappalli,GEN,23.0,JINNAH JAKEER HUSSAIN,Independent,IND,Independent,Pressure cooker
143,LALGUDI,Tiruchirappalli,GEN,24.0,A. JEGAN SALAMONDOSS,Independent,IND,Independent,Scissors
144,MANACHANALLUR,Tiruchirappalli,GEN,1.0,KATHIRAVAN. S,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
144,MANACHANALLUR,Tiruchirappalli,GEN,2.0,THENMOZHI. R,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
144,MANACHANALLUR,Tiruchirappalli,GEN,3.0,R.V. BHARATHAN,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
144,MANACHANALLUR,Tiruchirappalli,GEN,4.0,BALAKRISHNAN (A) AMOOR BALU,Bahujan Samaj Party,BSP,Solo,Elephant
144,MANACHANALLUR,Tiruchirappalli,GEN,5.0,V.SARAVANAN,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
144,MANACHANALLUR,Tiruchirappalli,GEN,6.0,K. SENTHILKUMAR,Samaniya Makkal Nala Katchi,SMNK,-,Bucket
144,MANACHANALLUR,Tiruchirappalli,GEN,7.0,BALU. M,Puthiya Tamilagam,PT,-,Gas cylinder
144,MANACHANALLUR,Tiruchirappalli,GEN,8.0,REVATHI. S,Akila Inthiya Makkal Marumalarchi Kazhakam,AIMMK,-,Balloon
144,MANACHANALLUR,Tiruchirappalli,GEN,9.0,VEERAIYA. C,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
144,MANACHANALLUR,Tiruchirappalli,GEN,10.0,KARTHIKEYAN. P,Independent,IND,Independent,Computer
144,MANACHANALLUR,Tiruchirappalli,GEN,11.0,GOPALAKRISHNAN. V,Independent,IND,Independent,Calculator
144,MANACHANALLUR,Tiruchirappalli,GEN,12.0,SHANMUGAM. V.T,Independent,IND,Independent,Ship
144,MANACHANALLUR,Tiruchirappalli,GEN,13.0,SATHEESKUMAR. K,Independent,IND,Independent,Box
144,MANACHANALLUR,Tiruchirappalli,GEN,14.0,SARAVANAKUMAR. S,Independent,IND,Independent,Matchbox
144,MANACHANALLUR,Tiruchirappalli,GEN,15.0,DIVESH. S,Independent,IND,Independent,Chess board
144,MANACHANALLUR,Tiruchirappalli,GEN,16.0,NAGARAJAN. V,Independent,IND,Independent,Pestle and mortar
144,MANACHANALLUR,Tiruchirappalli,GEN,17.0,RAMESH KUMAR. G,Independent,IND,Independent,Bat
144,MANACHANALLUR,Tiruchirappalli,GEN,18.0,RADHAKRISHNAN. S,Independent,IND,Independent,Diamond
144,MANACHANALLUR,Tiruchirappalli,GEN,19.0,RAMPRASAD. N,Independent,IND,Independent,Scissors
144,MANACHANALLUR,Tiruchirappalli,GEN,20.0,RAJASEHAR. R,Independent,IND,Independent,Battery Torch
144,MANACHANALLUR,Tiruchirappalli,GEN,21.0,RAJU. V,Independent,IND,Independent,Cake
144,MANACHANALLUR,Tiruchirappalli,GEN,22.0,JAYARAMAN. M,Independent,IND,Independent,Jackfruit
145,MUSIRI,Tiruchirappalli,GEN,1.0,N.S.KARUNAIRAAJA,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
145,MUSIRI,Tiruchirappalli,GEN,2.0,G. BAKIYALAKSHMI,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
145,MUSIRI,Tiruchirappalli,GEN,3.0,N.YOGANATHAN,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
145,MUSIRI,Tiruchirappalli,GEN,4.0,M.CHINNAIYAN,Puthiya Tamilagam,PT,-,Gas cylinder
145,MUSIRI,Tiruchirappalli,GEN,5.0,K.DHIVYA,Rashtriya Samaj Dal (R),RSD(R),-,Ship
145,MUSIRI,Tiruchirappalli,GEN,6.0,C.PALANISAMY,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
145,MUSIRI,Tiruchirappalli,GEN,7.0,MALARMANNAN.M,Samaniya Makkal Nala Katchi,SMNK,-,Walking stick
145,MUSIRI,Tiruchirappalli,GEN,8.0,M.VIGNESH,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
145,MUSIRI,Tiruchirappalli,GEN,9.0,S.VENKATESHWARAN,Anti Corruption Dynamic Party,ACDP,-,Jackfruit
145,MUSIRI,Tiruchirappalli,GEN,10.0,SENTHILKUMAR,Independent,IND,Independent,Pestle and mortar
145,MUSIRI,Tiruchirappalli,GEN,11.0,P.LOGANATHAN M.SC.M.PHIL.,Independent,IND,Independent,Helmet
146,THURAIYUR,Tiruchirappalli,SC,1.0,S KOWSALYA,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
146,THURAIYUR,Tiruchirappalli,SC,2.0,E.SAROJA,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
146,THURAIYUR,Tiruchirappalli,SC,3.0,P.SRINIVASAN,Bahujan Samaj Party,BSP,Solo,Elephant
146,THURAIYUR,Tiruchirappalli,SC,4.0,M.LENIN PRASATH,Indian National Congress,INC,INDIA/SPA,Hand
146,THURAIYUR,Tiruchirappalli,SC,5.0,GNANAVETTIYAN SIVAPERUMAL .K,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
146,THURAIYUR,Tiruchirappalli,SC,6.0,RAVISANKAR.M,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
146,THURAIYUR,Tiruchirappalli,SC,7.0,T. RAJAMANICKAM,Puthiya Tamilagam,PT,-,Gas cylinder
146,THURAIYUR,Tiruchirappalli,SC,8.0,E.SAROJA,Independent,IND,Independent,Scissors
146,THURAIYUR,Tiruchirappalli,SC,9.0,K.SAROJA,Independent,IND,Independent,Sofa
146,THURAIYUR,Tiruchirappalli,SC,10.0,P.SAROJA,Independent,IND,Independent,Water melon
146,THURAIYUR,Tiruchirappalli,SC,11.0,K.SELVAM,Independent,IND,Independent,Diamond
146,THURAIYUR,Tiruchirappalli,SC,12.0,SELVAM .G,Independent,IND,Independent,Matchbox
146,THURAIYUR,Tiruchirappalli,SC,13.0,G. DHINESHKUMAR,Independent,IND,Independent,Ring
146,THURAIYUR,Tiruchirappalli,SC,14.0,N. MUTHAZHAGU,Independent,IND,Independent,Battery Torch
146,THURAIYUR,Tiruchirappalli,SC,15.0,M. RAVICHANDRAN,Independent,IND,Independent,Television
147,PERAMBALUR,Perambalur,SC,1.0,ARIVAZHAGAN. D,Bahujan Samaj Party,BSP,Solo,Elephant
147,PERAMBALUR,Perambalur,SC,2.0,SUGANYA. J,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
147,PERAMBALUR,Perambalur,SC,3.0,THAMIZHSELVAN. R,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
147,PERAMBALUR,Perambalur,SC,4.0,DR. JAYALAKSHMI. S.T,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
147,PERAMBALUR,Perambalur,SC,5.0,SIVAKUMAR. K,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
147,PERAMBALUR,Perambalur,SC,6.0,DHAMODHARAN. S,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
147,PERAMBALUR,Perambalur,SC,7.0,ANANDAJOTHI PARAMASIVAM,Independent,IND,Independent,Coconut farm
147,PERAMBALUR,Perambalur,SC,8.0,CHANDRAKUMAR. P,Independent,IND,Independent,Chappals
147,PERAMBALUR,Perambalur,SC,9.0,SHIYAMALA. M,Independent,IND,Independent,Gas cylinder
147,PERAMBALUR,Perambalur,SC,10.0,SUBRAMANIAN. R,Independent,IND,Independent,Diamond
147,PERAMBALUR,Perambalur,SC,11.0,JAYACHANDRAN. B,Independent,IND,Independent,Ship
148,KUNNAM,Perambalur,GEN,1.0,KEERTHIVASAN. R,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
148,KUNNAM,Perambalur,GEN,2.0,SARANYA. A,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
148,KUNNAM,Perambalur,GEN,3.0,SIVASANKAR. S.S,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
148,KUNNAM,Perambalur,GEN,4.0,NALLUSAMY. K.M,Bahujan Samaj Party,BSP,Solo,Elephant
148,KUNNAM,Perambalur,GEN,5.0,ANBUTHAMIZHAN. T,Thamizh Perarasu Katchi,TPMK,-,Matchbox
148,KUNNAM,Perambalur,GEN,6.0,RAJA. S.P,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
148,KUNNAM,Perambalur,GEN,7.0,ELANGOVAN. K,Naadaalum Makkal Katchi,NMK,-,Pen nib with seven rays
148,KUNNAM,Perambalur,GEN,8.0,REVATHI MUTHAMILSELVAN,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
148,KUNNAM,Perambalur,GEN,9.0,UDHAYASURIYAN. T,Independent,IND,Independent,Ring
148,KUNNAM,Perambalur,GEN,10.0,KATHIRAVAN. A.C,Independent,IND,Independent,Electric pole
148,KUNNAM,Perambalur,GEN,11.0,CHANDRASEKAR. P,Independent,IND,Independent,Battery Torch
148,KUNNAM,Perambalur,GEN,12.0,SAMINATHAN. C,Independent,IND,Independent,Sitar
148,KUNNAM,Perambalur,GEN,13.0,SIVASANKARAN. P,Independent,IND,Independent,Gas cylinder
148,KUNNAM,Perambalur,GEN,14.0,THANASEKAR. R,Independent,IND,Independent,Rubber stamp
148,KUNNAM,Perambalur,GEN,15.0,NALLATHAMBI. P,Independent,IND,Independent,Diamond
148,KUNNAM,Perambalur,GEN,16.0,MUTHAMILSELVAN. D,Independent,IND,Independent,Dumbbells
148,KUNNAM,Perambalur,GEN,17.0,VIVEK. T,Independent,IND,Independent,Mike
148,KUNNAM,Perambalur,GEN,18.0,VINOTHKUMAR. M,Independent,IND,Independent,Trumpet
148,KUNNAM,Perambalur,GEN,19.0,SHAJAHAN,Independent,IND,Independent,Dish antenna
149,ARIYALUR,Ariyalur,GEN,1.0,PUGAZHENDHI D,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
149,ARIYALUR,Ariyalur,GEN,2.0,RAJENDRAN S,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
149,ARIYALUR,Ariyalur,GEN,3.0,LATHA BALU,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
149,ARIYALUR,Ariyalur,GEN,4.0,STALIN V,Bahujan Samaj Party,BSP,Solo,Elephant
149,ARIYALUR,Ariyalur,GEN,5.0,THANGA. SHANMUGA SUNDARAM,Naadaalum Makkal Katchi,NMK,-,Pen nib with seven rays
149,ARIYALUR,Ariyalur,GEN,6.0,SIVAKUMAR M,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
149,ARIYALUR,Ariyalur,GEN,7.0,SUDHAKAR M,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
149,ARIYALUR,Ariyalur,GEN,8.0,RAJKUMAR S,All India Puratchi Thalaivar Makkal Munnetra Kazhagam,AIPTMK,-,Coconut farm
149,ARIYALUR,Ariyalur,GEN,9.0,ELAIYARAJA C,Independent,IND,Independent,Tongs
149,ARIYALUR,Ariyalur,GEN,10.0,KRISHNAMOORTHY C,Independent,IND,Independent,Ladder
149,ARIYALUR,Ariyalur,GEN,11.0,KUMAR K,Independent,IND,Independent,Safety pin
149,ARIYALUR,Ariyalur,GEN,12.0,SEMMALAI T,Independent,IND,Independent,Gas cylinder
149,ARIYALUR,Ariyalur,GEN,13.0,RAJKUMAR K,Independent,IND,Independent,Electric pole
149,ARIYALUR,Ariyalur,GEN,14.0,VETRIVEL G,Independent,IND,Independent,Bench
149,ARIYALUR,Ariyalur,GEN,15.0,JOTHIBASU K,Independent,IND,Independent,Diamond
150,JAYANKONDAM,Ariyalur,GEN,1.0,KANNAN KA.SO.KA.,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
150,JAYANKONDAM,Ariyalur,GEN,2.0,CHINNADURAI S.,Bahujan Samaj Party,BSP,Solo,Elephant
150,JAYANKONDAM,Ariyalur,GEN,3.0,REVATHI K.,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
150,JAYANKONDAM,Ariyalur,GEN,4.0,AZHAGESAN V.R.,Desiya Makkal Sakthi Katchi,DMSK,-,Balloon
150,JAYANKONDAM,Ariyalur,GEN,5.0,RAVANAN M.,Naadaalum Makkal Katchi,NMK,-,Pen nib with seven rays
150,JAYANKONDAM,Ariyalur,GEN,6.0,KAVITHA RAJENDRAN G.,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
150,JAYANKONDAM,Ariyalur,GEN,7.0,SANKAR M.,Rashtriya Samaj Dal (R),RSD(R),-,Ring
150,JAYANKONDAM,Ariyalur,GEN,8.0,PAGUTHARIVALAN A.,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
150,JAYANKONDAM,Ariyalur,GEN,9.0,RAVISANKAR N.,Aanaithinthiya Jananayaka Pathukappu Kazhagam,AJPK,-,Gas cylinder
150,JAYANKONDAM,Ariyalur,GEN,10.0,VAITHILINGAM G.,Pattali Makkal Katchi,PMK,NDA,Mango
150,JAYANKONDAM,Ariyalur,GEN,11.0,JAYABALAN G.,Veera Tamil Nadu Munnetra Katchi,VTMK,-,Water melon
150,JAYANKONDAM,Ariyalur,GEN,12.0,ANANDHAKUMAR R.,Independent,IND,Independent,Jackfruit
150,JAYANKONDAM,Ariyalur,GEN,13.0,ISAC NEWTAN J.,Independent,IND,Independent,Cauliflower
150,JAYANKONDAM,Ariyalur,GEN,14.0,KANNAN K.,Independent,IND,Independent,Road roller
150,JAYANKONDAM,Ariyalur,GEN,15.0,GURUNATHAN N.,Independent,IND,Independent,Bat
150,JAYANKONDAM,Ariyalur,GEN,16.0,CHANTHIRASEKAR S.,Independent,IND,Independent,Capsicum
150,JAYANKONDAM,Ariyalur,GEN,17.0,VINOTHSAVARIRUMIJEAS C.,Independent,IND,Independent,Matchbox
150,JAYANKONDAM,Ariyalur,GEN,18.0,VENKATAJALAPATHI R.,Independent,IND,Independent,Stumps
150,JAYANKONDAM,Ariyalur,GEN,19.0,VEZHAVENTHAN D.,Independent,IND,Independent,Bucket
151,TITTAKUDI,Cuddalore,SC,1.0,RAVICHANDRAN K.P,Bahujan Samaj Party,BSP,Solo,Elephant
151,TITTAKUDI,Cuddalore,SC,2.0,GANESAN C.V,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
151,TITTAKUDI,Cuddalore,SC,3.0,MAHALAKSHMI V,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
151,TITTAKUDI,Cuddalore,SC,4.0,MURUGUMARAN N,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
151,TITTAKUDI,Cuddalore,SC,5.0,SATHYA M,Aanaithinthiya Jananayaka Pathukappu Kazhagam,AJPK,-,Gas cylinder
151,TITTAKUDI,Cuddalore,SC,6.0,PALANIVEL R,All India Puratchi Thalaivar Makkal Munnetra Kazhagam,AIPTMK,-,Coconut farm
151,TITTAKUDI,Cuddalore,SC,7.0,RAJASEKAR A,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
151,TITTAKUDI,Cuddalore,SC,8.0,JAYARAMAN N,Bahujan Dravida Party,BDP,-,Gift pack
151,TITTAKUDI,Cuddalore,SC,9.0,JAYA K,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
151,TITTAKUDI,Cuddalore,SC,10.0,SILAMBARASAN J,Independent,IND,Independent,CCTV Camera
151,TITTAKUDI,Cuddalore,SC,11.0,PADMANATHAN V,Independent,IND,Independent,Water melon
151,TITTAKUDI,Cuddalore,SC,12.0,PERINBAM D,Independent,IND,Independent,Jackfruit
151,TITTAKUDI,Cuddalore,SC,13.0,MURUGAN A,Independent,IND,Independent,Peas
151,TITTAKUDI,Cuddalore,SC,14.0,VELMURUGAN G,Independent,IND,Independent,Mike
152,VRIDDHACHALAM,Cuddalore,GEN,1.0,ANANTHI DHANDAPANI,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
152,VRIDDHACHALAM,Cuddalore,GEN,2.0,SIVAPRAKASAM.V,Bahujan Samaj Party,BSP,Solo,Elephant
152,VRIDDHACHALAM,Cuddalore,GEN,3.0,PREMALLATHA VIJAYAKANT,Desiya Murpokku Dravida Kazhagam,DMDK,INDIA/SPA,Nagara
152,VRIDDHACHALAM,Cuddalore,GEN,4.0,ARIVAZHAGAN.E.N,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
152,VRIDDHACHALAM,Cuddalore,GEN,5.0,ARIVUDAINAMBI.S,Anti Corruption Dynamic Party,ACDP,-,Jackfruit
152,VRIDDHACHALAM,Cuddalore,GEN,6.0,SATHIYA.B,Anna Makkal Katchi,AMK,-,Coconut farm
152,VRIDDHACHALAM,Cuddalore,GEN,7.0,SIDHARTHAN.S,Desiya Makkal Sakthi Katchi,DMSK,-,Football player
152,VRIDDHACHALAM,Cuddalore,GEN,8.0,GNANASUNDARI.M,Aanaithinthiya Jananayaka Pathukappu Kazhagam,AJPK,-,Gas cylinder
152,VRIDDHACHALAM,Cuddalore,GEN,9.0,DR.TAMIZHARASI.P,Pattali Makkal Katchi,PMK,NDA,Mango
152,VRIDDHACHALAM,Cuddalore,GEN,10.0,VIJAY.S,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
152,VRIDDHACHALAM,Cuddalore,GEN,11.0,EZHILKUMAR.K,Independent,IND,Independent,Bat
152,VRIDDHACHALAM,Cuddalore,GEN,12.0,SIVASANKARAN.K,Independent,IND,Independent,Capsicum
152,VRIDDHACHALAM,Cuddalore,GEN,13.0,SRINIVASAN.R,Independent,IND,Independent,Gift pack
152,VRIDDHACHALAM,Cuddalore,GEN,14.0,DURAI.K,Independent,IND,Independent,Mike
152,VRIDDHACHALAM,Cuddalore,GEN,15.0,DEIVEEGADASS.M,Independent,IND,Independent,Air conditioner
152,VRIDDHACHALAM,Cuddalore,GEN,16.0,BALU.P,Independent,IND,Independent,Almirah
152,VRIDDHACHALAM,Cuddalore,GEN,17.0,PRABAKARAN.T,Independent,IND,Independent,Ship
152,VRIDDHACHALAM,Cuddalore,GEN,18.0,JAYAPRAKASH.S,Independent,IND,Independent,Diamond
153,NEYVELI,Cuddalore,GEN,1.0,SABA.RAJENDRAN,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
153,NEYVELI,Cuddalore,GEN,2.0,RAJENDRAN.R,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
153,NEYVELI,Cuddalore,GEN,3.0,VEERAMANI.B,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
153,NEYVELI,Cuddalore,GEN,4.0,JOTHIMURUGAN.V,Bahujan Samaj Party,BSP,Solo,Elephant
153,NEYVELI,Cuddalore,GEN,5.0,ANAND.K,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
153,NEYVELI,Cuddalore,GEN,6.0,THIRUMALVALAVAN.T,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
153,NEYVELI,Cuddalore,GEN,7.0,MAYAKRISHNAN.K,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,VTVTK,-,Pestle and mortar
153,NEYVELI,Cuddalore,GEN,8.0,KARTHIKEYAN.C.M,Independent,IND,Independent,CCTV Camera
153,NEYVELI,Cuddalore,GEN,9.0,SATHIYASEELAN.M,Independent,IND,Independent,Ship
153,NEYVELI,Cuddalore,GEN,10.0,CHEZHIYAN.G,Independent,IND,Independent,Television
153,NEYVELI,Cuddalore,GEN,11.0,MANIMARAN.P,Independent,IND,Independent,Wallet
154,PANRUTI,Cuddalore,GEN,1.0,ABDUR RAHMAN. A.R,Viduthalai Chiruthaigal Katchi,VCK,INDIA/SPA,Pot
154,PANRUTI,Cuddalore,GEN,2.0,BANUPRIYA. M,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
154,PANRUTI,Cuddalore,GEN,3.0,MOHAN. K,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
154,PANRUTI,Cuddalore,GEN,4.0,SRIKANTHU. S,Bahujan Samaj Party,BSP,Solo,Elephant
154,PANRUTI,Cuddalore,GEN,5.0,SURENDAR. R,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
154,PANRUTI,Cuddalore,GEN,6.0,PRAKASH. R,Thamizhaka Padaippalar Makkal Katchi,TPMK,-,Drill machine
154,PANRUTI,Cuddalore,GEN,7.0,MANIKANDAN. M,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
154,PANRUTI,Cuddalore,GEN,8.0,MOHAMMED SAFI. A,Independent,IND,Independent,Jackfruit
154,PANRUTI,Cuddalore,GEN,9.0,RAMALINGAM. A,Independent,IND,Independent,Bangles
155,CUDDALORE,Cuddalore,GEN,1.0,A.S.CHANDARASEKARAN,Indian National Congress,INC,INDIA/SPA,Hand
155,CUDDALORE,Cuddalore,GEN,2.0,M.C.SAMPATH,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
155,CUDDALORE,Cuddalore,GEN,3.0,S.SARASU,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
155,CUDDALORE,Cuddalore,GEN,4.0,P.NATARAJAN,Bahujan Samaj Party,BSP,Solo,Elephant
155,CUDDALORE,Cuddalore,GEN,5.0,S. RAMASAMY,All India Puratchi Thalaivar Makkal Munnetra Kazhagam,AIPTMK,-,Coconut farm
155,CUDDALORE,Cuddalore,GEN,6.0,B.RAJKUMAR,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
155,CUDDALORE,Cuddalore,GEN,7.0,K.LENIN,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
155,CUDDALORE,Cuddalore,GEN,8.0,S.RAJAMOHAN,Independent,IND,Independent,Bucket
155,CUDDALORE,Cuddalore,GEN,9.0,E.GURUBARAN,Independent,IND,Independent,Gas cylinder
155,CUDDALORE,Cuddalore,GEN,10.0,V. SUGANTHI,Independent,IND,Independent,Gas Stove
155,CUDDALORE,Cuddalore,GEN,11.0,P.NAGASUNDARAM,Independent,IND,Independent,Diamond
155,CUDDALORE,Cuddalore,GEN,12.0,E.FAROOK ALI,Independent,IND,Independent,Almirah
155,CUDDALORE,Cuddalore,GEN,13.0,R.MAYAVAN,Independent,IND,Independent,Room cooler
155,CUDDALORE,Cuddalore,GEN,14.0,R.RAMACHANDRAN,Independent,IND,Independent,Television
155,CUDDALORE,Cuddalore,GEN,15.0,R. VEERAMANI,Independent,IND,Independent,Ginger
156,KURINJIPADI,Cuddalore,GEN,1.0,KAVITHA RENGANATHAN,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
156,KURINJIPADI,Cuddalore,GEN,2.0,M KANAGARAJ,Bahujan Samaj Party,BSP,Solo,Elephant
156,KURINJIPADI,Cuddalore,GEN,3.0,M.R.K.PANNEERSELVAM,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
156,KURINJIPADI,Cuddalore,GEN,4.0,A BHUVANENTHIRAN,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
156,KURINJIPADI,Cuddalore,GEN,5.0,T KANNAN,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
156,KURINJIPADI,Cuddalore,GEN,6.0,R SRINIVASAN,Tamil Telugu National Party,TTNP,-,Gas cylinder
156,KURINJIPADI,Cuddalore,GEN,7.0,RAJKUMAR D,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
156,KURINJIPADI,Cuddalore,GEN,8.0,ARUMUGAM R,Independent,IND,Independent,CCTV Camera
156,KURINJIPADI,Cuddalore,GEN,9.0,DHANAKESAVAMOORTHY A.C.T,Independent,IND,Independent,Bucket
156,KURINJIPADI,Cuddalore,GEN,10.0,MANIMALA R,Independent,IND,Independent,Bangles
156,KURINJIPADI,Cuddalore,GEN,11.0,MUTHAZHAGAN N,Independent,IND,Independent,Television
157,Bhuvanagiri,Cuddalore,GEN,1.0,ARUNMOZHITHEVAN . A,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
157,Bhuvanagiri,Cuddalore,GEN,2.0,KUMARAVELU . M,Bahujan Samaj Party,BSP,Solo,Elephant
157,Bhuvanagiri,Cuddalore,GEN,3.0,SARAVANAN. DURAI . K,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
157,Bhuvanagiri,Cuddalore,GEN,4.0,SUMATHI . S,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
157,Bhuvanagiri,Cuddalore,GEN,5.0,MAHALINGAM . T,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
157,Bhuvanagiri,Cuddalore,GEN,6.0,MUTHAMIZHAN . SEVA,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
157,Bhuvanagiri,Cuddalore,GEN,7.0,ARUNMOZHI . V,Independent,IND,Independent,Binoculars
157,Bhuvanagiri,Cuddalore,GEN,8.0,EZHILVENTHAN . P,Independent,IND,Independent,Almirah
157,Bhuvanagiri,Cuddalore,GEN,9.0,IYYAPPAN . S,Independent,IND,Independent,Ship
157,Bhuvanagiri,Cuddalore,GEN,10.0,SARAVANAN . J,Independent,IND,Independent,Electric pole
157,Bhuvanagiri,Cuddalore,GEN,11.0,BALAMURUGAN . M. R,Independent,IND,Independent,Gas cylinder
157,Bhuvanagiri,Cuddalore,GEN,12.0,BALAMURUGAN . G. C,Independent,IND,Independent,Batsman
157,Bhuvanagiri,Cuddalore,GEN,13.0,RAJA SEKAR . G,Independent,IND,Independent,Diamond
