AC_No,AC_Name,District,Reserved,Sl_No,Candidate_Name,Party_Full,Party_Short,Alliance,Symbol
142,THIRUVERUMBUR,Tiruchirappalli,GEN,1,ANBIL MAHESH POYYAMOZHI,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
142,THIRUVERUMBUR,Tiruchirappalli,GEN,2,KUMAR. P,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
142,THIRUVERUMBUR,Tiruchirappalli,GEN,3,RAJESH. T,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
142,THIRUVERUMBUR,Tiruchirappalli,GEN,4,VISITHRA. S,Bahujan Samaj Party,BSP,Solo,Elephant
142,THIRUVERUMBUR,Tiruchirappalli,GEN,5,KUMARAVEL. T,Thamizhaka Padaippalar Makkal Katchi,TPMK,-,Drill machine
142,THIRUVERUMBUR,Tiruchirappalli,GEN,6,PITCHAIMUTHU. A,Puthiya Tamilagam,PT,-,Gas cylinder
142,THIRUVERUMBUR,Tiruchirappalli,GEN,7,RANJITH. S,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
142,THIRUVERUMBUR,Tiruchirappalli,GEN,8,VIJAYAKUMAR (A) NAVALPATTU S. V.M,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
142,THIRUVERUMBUR,Tiruchirappalli,GEN,9,JOSEPH. L,Samaniya Makkal Nala Katchi,SMNK,-,Walking stick
142,THIRUVERUMBUR,Tiruchirappalli,GEN,10,YESURAJ. I,Independent,IND,Independent,Bucket
142,THIRUVERUMBUR,Tiruchirappalli,GEN,11,KUMAR. K,Independent,IND,Independent,Box
142,THIRUVERUMBUR,Tiruchirappalli,GEN,12,KUMAR. P,Independent,IND,Independent,Air conditioner
142,THIRUVERUMBUR,Tiruchirappalli,GEN,13,CHARLES. S,Independent,IND,Independent,Gramophone
142,THIRUVERUMBUR,Tiruchirappalli,GEN,14,SUBBULAKSHMI. R,Independent,IND,Independent,Battery Torch
142,THIRUVERUMBUR,Tiruchirappalli,GEN,15,DEEPAK. P,Independent,IND,Independent,Throwing a javelin
142,THIRUVERUMBUR,Tiruchirappalli,GEN,16,POULOSH. D,Independent,IND,Independent,Ship
142,THIRUVERUMBUR,Tiruchirappalli,GEN,17,MURUGANANTHAM. G,Independent,IND,Independent,Scissors
142,THIRUVERUMBUR,Tiruchirappalli,GEN,18,DR. MOHANA CHELVAN. P,Independent,IND,Independent,Telephone
142,THIRUVERUMBUR,Tiruchirappalli,GEN,19,RAMACHANDRAN. V,Independent,IND,Independent,Matchbox
142,THIRUVERUMBUR,Tiruchirappalli,GEN,20,VINCENTRAJ. A,Independent,IND,Independent,Table
142,THIRUVERUMBUR,Tiruchirappalli,GEN,21,VIJAYAKUMAR. C,Independent,IND,Independent,Bricks
142,THIRUVERUMBUR,Tiruchirappalli,GEN,22,VIJAYAKUMAR. N,Independent,IND,Independent,Road roller
142,THIRUVERUMBUR,Tiruchirappalli,GEN,23,VETRIVEL KANNA. P,Independent,IND,Independent,Diamond
142,THIRUVERUMBUR,Tiruchirappalli,GEN,24,JAYACHANDRAN. P,Independent,IND,Independent,Room cooler
142,THIRUVERUMBUR,Tiruchirappalli,GEN,25,SHAJAGAN. A,Independent,IND,Independent,Computer mouse
142,THIRUVERUMBUR,Tiruchirappalli,GEN,26,HABEEB RAHAMAN. H,Independent,IND,Independent,Dish antenna
143,LALGUDI,Tiruchirappalli,GEN,1,T. SOUNDRAPANDIAN,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
143,LALGUDI,Tiruchirappalli,GEN,2,PRATHEEBA,Bahujan Samaj Party,BSP,Solo,Elephant
143,LALGUDI,Tiruchirappalli,GEN,3,N. MADHAN,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
143,LALGUDI,Tiruchirappalli,GEN,4,LEEMAROSE MARTIN,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
143,LALGUDI,Tiruchirappalli,GEN,5,K. IMMACULATE MARY,Samaniya Makkal Nala Katchi,SMNK,-,Air conditioner
143,LALGUDI,Tiruchirappalli,GEN,6,P. ELANCHEZHIYAN,Puthiya Tamilagam,PT,-,Gas cylinder
143,LALGUDI,Tiruchirappalli,GEN,7,E. YESUDOSS,Tamilaga Makkal Nala Katchi,TMNK,-,Electric pole
143,LALGUDI,Tiruchirappalli,GEN,8,KU PA KRISHNAN,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
143,LALGUDI,Tiruchirappalli,GEN,9,P. SARAVANAN,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
143,LALGUDI,Tiruchirappalli,GEN,10,JOSEPHIN,All India Puratchi Thalaivar Makkal Munnetra Kazhagam,AIPTMK,-,Coconut farm
143,LALGUDI,Tiruchirappalli,GEN,11,A. AMALAN SAVARIMUTHU,Independent,IND,Independent,Tooth paste
143,LALGUDI,Tiruchirappalli,GEN,12,M. KRISHNAN,Independent,IND,Independent,Letter box
143,LALGUDI,Tiruchirappalli,GEN,13,K. SENTHILKUMAR,Independent,IND,Independent,Gramophone
143,LALGUDI,Tiruchirappalli,GEN,14,R. TAMILARASAN,Independent,IND,Independent,Gas Stove
143,LALGUDI,Tiruchirappalli,GEN,15,K. DHARMARAJ,Independent,IND,Independent,Iron
143,LALGUDI,Tiruchirappalli,GEN,16,DHANAMOORTHY .R,Independent,IND,Independent,T.V. Remote
143,LALGUDI,Tiruchirappalli,GEN,17,R. DINESHKUMAR,Independent,IND,Independent,Batsman
143,LALGUDI,Tiruchirappalli,GEN,18,R. PONSILAMBU,Independent,IND,Independent,Pen nib with seven rays
143,LALGUDI,Tiruchirappalli,GEN,19,MANSOOR ALIKHAN,Independent,IND,Independent,Truck
143,LALGUDI,Tiruchirappalli,GEN,20,V. MUTHUSAMY,Independent,IND,Independent,Water tank
143,LALGUDI,Tiruchirappalli,GEN,21,MOHAMED ABUBAKKAR SIDDIQ,Independent,IND,Independent,Gift pack
143,LALGUDI,Tiruchirappalli,GEN,22,M. RAMESHKUMAR,Independent,IND,Independent,Diamond
143,LALGUDI,Tiruchirappalli,GEN,23,JINNAH JAKEER HUSSAIN,Independent,IND,Independent,Pressure cooker
143,LALGUDI,Tiruchirappalli,GEN,24,A. JEGAN SALAMONDOSS,Independent,IND,Independent,Scissors
144,MANACHANALLUR,Tiruchirappalli,GEN,1,KATHIRAVAN. S,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
144,MANACHANALLUR,Tiruchirappalli,GEN,2,THENMOZHI. R,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
144,MANACHANALLUR,Tiruchirappalli,GEN,3,R.V. BHARATHAN,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
144,MANACHANALLUR,Tiruchirappalli,GEN,4,BALAKRISHNAN (A) AMOOR BALU,Bahujan Samaj Party,BSP,Solo,Elephant
144,MANACHANALLUR,Tiruchirappalli,GEN,5,V.SARAVANAN,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
144,MANACHANALLUR,Tiruchirappalli,GEN,6,K. SENTHILKUMAR,Samaniya Makkal Nala Katchi,SMNK,-,Bucket
144,MANACHANALLUR,Tiruchirappalli,GEN,7,BALU. M,Puthiya Tamilagam,PT,-,Gas cylinder
144,MANACHANALLUR,Tiruchirappalli,GEN,8,REVATHI. S,Akila Inthiya Makkal Marumalarchi Kazhakam,AIMMK,-,Balloon
144,MANACHANALLUR,Tiruchirappalli,GEN,9,VEERAIYA. C,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
144,MANACHANALLUR,Tiruchirappalli,GEN,10,KARTHIKEYAN. P,Independent,IND,Independent,Computer
144,MANACHANALLUR,Tiruchirappalli,GEN,11,GOPALAKRISHNAN. V,Independent,IND,Independent,Calculator
144,MANACHANALLUR,Tiruchirappalli,GEN,12,SHANMUGAM. V.T,Independent,IND,Independent,Ship
144,MANACHANALLUR,Tiruchirappalli,GEN,13,SATHEESKUMAR. K,Independent,IND,Independent,Box
144,MANACHANALLUR,Tiruchirappalli,GEN,14,SARAVANAKUMAR. S,Independent,IND,Independent,Matchbox
144,MANACHANALLUR,Tiruchirappalli,GEN,15,DIVESH. S,Independent,IND,Independent,Chess board
144,MANACHANALLUR,Tiruchirappalli,GEN,16,NAGARAJAN. V,Independent,IND,Independent,Pestle and mortar
144,MANACHANALLUR,Tiruchirappalli,GEN,17,RAMESH KUMAR. G,Independent,IND,Independent,Bat
144,MANACHANALLUR,Tiruchirappalli,GEN,18,RADHAKRISHNAN. S,Independent,IND,Independent,Diamond
144,MANACHANALLUR,Tiruchirappalli,GEN,19,RAMPRASAD. N,Independent,IND,Independent,Scissors
144,MANACHANALLUR,Tiruchirappalli,GEN,20,RAJASEHAR. R,Independent,IND,Independent,Battery Torch
144,MANACHANALLUR,Tiruchirappalli,GEN,21,RAJU. V,Independent,IND,Independent,Cake
144,MANACHANALLUR,Tiruchirappalli,GEN,22,JAYARAMAN. M,Independent,IND,Independent,Jackfruit
145,MUSIRI,Tiruchirappalli,GEN,1,N.S.KARUNAIRAAJA,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
145,MUSIRI,Tiruchirappalli,GEN,2,G. BAKIYALAKSHMI,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
145,MUSIRI,Tiruchirappalli,GEN,3,N.YOGANATHAN,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
145,MUSIRI,Tiruchirappalli,GEN,4,M.CHINNAIYAN,Puthiya Tamilagam,PT,-,Gas cylinder
145,MUSIRI,Tiruchirappalli,GEN,5,K.DHIVYA,Rashtriya Samaj Dal (R),RSD(R),-,Ship
145,MUSIRI,Tiruchirappalli,GEN,6,C.PALANISAMY,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
145,MUSIRI,Tiruchirappalli,GEN,7,MALARMANNAN.M,Samaniya Makkal Nala Katchi,SMNK,-,Walking stick
145,MUSIRI,Tiruchirappalli,GEN,8,M.VIGNESH,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
145,MUSIRI,Tiruchirappalli,GEN,9,S.VENKATESHWARAN,Anti Corruption Dynamic Party,ACDP,-,Jackfruit
145,MUSIRI,Tiruchirappalli,GEN,10,SENTHILKUMAR,Independent,IND,Independent,Pestle and mortar
145,MUSIRI,Tiruchirappalli,GEN,11,P.LOGANATHAN M.SC.M.PHIL.,Independent,IND,Independent,Helmet
146,THURAIYUR,Tiruchirappalli,SC,1,S KOWSALYA,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
146,THURAIYUR,Tiruchirappalli,SC,2,E.SAROJA,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
146,THURAIYUR,Tiruchirappalli,SC,3,P.SRINIVASAN,Bahujan Samaj Party,BSP,Solo,Elephant
146,THURAIYUR,Tiruchirappalli,SC,4,M.LENIN PRASATH,Indian National Congress,INC,INDIA/SPA,Hand
146,THURAIYUR,Tiruchirappalli,SC,5,GNANAVETTIYAN SIVAPERUMAL .K,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
146,THURAIYUR,Tiruchirappalli,SC,6,RAVISANKAR.M,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
146,THURAIYUR,Tiruchirappalli,SC,7,T. RAJAMANICKAM,Puthiya Tamilagam,PT,-,Gas cylinder
146,THURAIYUR,Tiruchirappalli,SC,8,E.SAROJA,Independent,IND,Independent,Scissors
146,THURAIYUR,Tiruchirappalli,SC,9,K.SAROJA,Independent,IND,Independent,Sofa
146,THURAIYUR,Tiruchirappalli,SC,10,P.SAROJA,Independent,IND,Independent,Water melon
146,THURAIYUR,Tiruchirappalli,SC,11,K.SELVAM,Independent,IND,Independent,Diamond
146,THURAIYUR,Tiruchirappalli,SC,12,SELVAM .G,Independent,IND,Independent,Matchbox
146,THURAIYUR,Tiruchirappalli,SC,13,G. DHINESHKUMAR,Independent,IND,Independent,Ring
146,THURAIYUR,Tiruchirappalli,SC,14,N. MUTHAZHAGU,Independent,IND,Independent,Battery Torch
146,THURAIYUR,Tiruchirappalli,SC,15,M. RAVICHANDRAN,Independent,IND,Independent,Television
147,PERAMBALUR,Perambalur,SC,1,ARIVAZHAGAN. D,Bahujan Samaj Party,BSP,Solo,Elephant
147,PERAMBALUR,Perambalur,SC,2,SUGANYA. J,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
147,PERAMBALUR,Perambalur,SC,3,THAMIZHSELVAN. R,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
147,PERAMBALUR,Perambalur,SC,4,DR. JAYALAKSHMI. S.T,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
147,PERAMBALUR,Perambalur,SC,5,SIVAKUMAR. K,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
147,PERAMBALUR,Perambalur,SC,6,DHAMODHARAN. S,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
147,PERAMBALUR,Perambalur,SC,7,ANANDAJOTHI PARAMASIVAM,Independent,IND,Independent,Coconut farm
147,PERAMBALUR,Perambalur,SC,8,CHANDRAKUMAR. P,Independent,IND,Independent,Chappals
147,PERAMBALUR,Perambalur,SC,9,SHIYAMALA. M,Independent,IND,Independent,Gas cylinder
147,PERAMBALUR,Perambalur,SC,10,SUBRAMANIAN. R,Independent,IND,Independent,Diamond
147,PERAMBALUR,Perambalur,SC,11,JAYACHANDRAN. B,Independent,IND,Independent,Ship
148,KUNNAM,Perambalur,GEN,1,KEERTHIVASAN. R,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
148,KUNNAM,Perambalur,GEN,2,SARANYA. A,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
148,KUNNAM,Perambalur,GEN,3,SIVASANKAR. S.S,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
148,KUNNAM,Perambalur,GEN,4,NALLUSAMY. K.M,Bahujan Samaj Party,BSP,Solo,Elephant
148,KUNNAM,Perambalur,GEN,5,ANBUTHAMIZHAN. T,Thamizh Perarasu Katchi,TPMK,-,Matchbox
148,KUNNAM,Perambalur,GEN,6,RAJA. S.P,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
148,KUNNAM,Perambalur,GEN,7,ELANGOVAN. K,Naadaalum Makkal Katchi,NMK,-,Pen nib with seven rays
148,KUNNAM,Perambalur,GEN,8,REVATHI MUTHAMILSELVAN,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
148,KUNNAM,Perambalur,GEN,9,UDHAYASURIYAN. T,Independent,IND,Independent,Ring
148,KUNNAM,Perambalur,GEN,10,KATHIRAVAN. A.C,Independent,IND,Independent,Electric pole
148,KUNNAM,Perambalur,GEN,11,CHANDRASEKAR. P,Independent,IND,Independent,Battery Torch
148,KUNNAM,Perambalur,GEN,12,SAMINATHAN. C,Independent,IND,Independent,Sitar
148,KUNNAM,Perambalur,GEN,13,SIVASANKARAN. P,Independent,IND,Independent,Gas cylinder
148,KUNNAM,Perambalur,GEN,14,THANASEKAR. R,Independent,IND,Independent,Rubber stamp
148,KUNNAM,Perambalur,GEN,15,NALLATHAMBI. P,Independent,IND,Independent,Diamond
148,KUNNAM,Perambalur,GEN,16,MUTHAMILSELVAN. D,Independent,IND,Independent,Dumbbells
148,KUNNAM,Perambalur,GEN,17,VIVEK. T,Independent,IND,Independent,Mike
148,KUNNAM,Perambalur,GEN,18,VINOTHKUMAR. M,Independent,IND,Independent,Trumpet
148,KUNNAM,Perambalur,GEN,19,SHAJAHAN,Independent,IND,Independent,Dish antenna
149,ARIYALUR,Ariyalur,GEN,1,PUGAZHENDHI D,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
149,ARIYALUR,Ariyalur,GEN,2,RAJENDRAN S,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
149,ARIYALUR,Ariyalur,GEN,3,LATHA BALU,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
149,ARIYALUR,Ariyalur,GEN,4,STALIN V,Bahujan Samaj Party,BSP,Solo,Elephant
149,ARIYALUR,Ariyalur,GEN,5,THANGA. SHANMUGA SUNDARAM,Naadaalum Makkal Katchi,NMK,-,Pen nib with seven rays
149,ARIYALUR,Ariyalur,GEN,6,SIVAKUMAR M,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
149,ARIYALUR,Ariyalur,GEN,7,SUDHAKAR M,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
149,ARIYALUR,Ariyalur,GEN,8,RAJKUMAR S,All India Puratchi Thalaivar Makkal Munnetra Kazhagam,AIPTMK,-,Coconut farm
149,ARIYALUR,Ariyalur,GEN,9,ELAIYARAJA C,Independent,IND,Independent,Tongs
149,ARIYALUR,Ariyalur,GEN,10,KRISHNAMOORTHY C,Independent,IND,Independent,Ladder
149,ARIYALUR,Ariyalur,GEN,11,KUMAR K,Independent,IND,Independent,Safety pin
149,ARIYALUR,Ariyalur,GEN,12,SEMMALAI T,Independent,IND,Independent,Gas cylinder
149,ARIYALUR,Ariyalur,GEN,13,RAJKUMAR K,Independent,IND,Independent,Electric pole
149,ARIYALUR,Ariyalur,GEN,14,VETRIVEL G,Independent,IND,Independent,Bench
149,ARIYALUR,Ariyalur,GEN,15,JOTHIBASU K,Independent,IND,Independent,Diamond
150,JAYANKONDAM,Ariyalur,GEN,1,KANNAN KA.SO.KA.,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
150,JAYANKONDAM,Ariyalur,GEN,2,CHINNADURAI S.,Bahujan Samaj Party,BSP,Solo,Elephant
150,JAYANKONDAM,Ariyalur,GEN,3,REVATHI K.,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
150,JAYANKONDAM,Ariyalur,GEN,4,AZHAGESAN V.R.,Desiya Makkal Sakthi Katchi,DMSK,-,Balloon
150,JAYANKONDAM,Ariyalur,GEN,5,RAVANAN M.,Naadaalum Makkal Katchi,NMK,-,Pen nib with seven rays
150,JAYANKONDAM,Ariyalur,GEN,6,KAVITHA RAJENDRAN G.,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
150,JAYANKONDAM,Ariyalur,GEN,7,SANKAR M.,Rashtriya Samaj Dal (R),RSD(R),-,Ring
150,JAYANKONDAM,Ariyalur,GEN,8,PAGUTHARIVALAN A.,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
150,JAYANKONDAM,Ariyalur,GEN,9,RAVISANKAR N.,Aanaithinthiya Jananayaka Pathukappu Kazhagam,AJPK,-,Gas cylinder
150,JAYANKONDAM,Ariyalur,GEN,10,VAITHILINGAM G.,Pattali Makkal Katchi,PMK,NDA,Mango
150,JAYANKONDAM,Ariyalur,GEN,11,JAYABALAN G.,Veera Tamil Nadu Munnetra Katchi,VTMK,-,Water melon
150,JAYANKONDAM,Ariyalur,GEN,12,ANANDHAKUMAR R.,Independent,IND,Independent,Jackfruit
150,JAYANKONDAM,Ariyalur,GEN,13,ISAC NEWTAN J.,Independent,IND,Independent,Cauliflower
150,JAYANKONDAM,Ariyalur,GEN,14,KANNAN K.,Independent,IND,Independent,Road roller
150,JAYANKONDAM,Ariyalur,GEN,15,GURUNATHAN N.,Independent,IND,Independent,Bat
150,JAYANKONDAM,Ariyalur,GEN,16,CHANTHIRASEKAR S.,Independent,IND,Independent,Capsicum
150,JAYANKONDAM,Ariyalur,GEN,17,VINOTHSAVARIRUMIJEAS C.,Independent,IND,Independent,Matchbox
150,JAYANKONDAM,Ariyalur,GEN,18,VENKATAJALAPATHI R.,Independent,IND,Independent,Stumps
150,JAYANKONDAM,Ariyalur,GEN,19,VEZHAVENTHAN D.,Independent,IND,Independent,Bucket
151,TITTAKUDI,Cuddalore,SC,1,RAVICHANDRAN K.P,Bahujan Samaj Party,BSP,Solo,Elephant
151,TITTAKUDI,Cuddalore,SC,2,GANESAN C.V,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
151,TITTAKUDI,Cuddalore,SC,3,MAHALAKSHMI V,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
151,TITTAKUDI,Cuddalore,SC,4,MURUGUMARAN N,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
151,TITTAKUDI,Cuddalore,SC,5,SATHYA M,Aanaithinthiya Jananayaka Pathukappu Kazhagam,AJPK,-,Gas cylinder
151,TITTAKUDI,Cuddalore,SC,6,PALANIVEL R,All India Puratchi Thalaivar Makkal Munnetra Kazhagam,AIPTMK,-,Coconut farm
151,TITTAKUDI,Cuddalore,SC,7,RAJASEKAR A,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
151,TITTAKUDI,Cuddalore,SC,8,JAYARAMAN N,Bahujan Dravida Party,BDP,-,Gift pack
151,TITTAKUDI,Cuddalore,SC,9,JAYA K,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
151,TITTAKUDI,Cuddalore,SC,10,SILAMBARASAN J,Independent,IND,Independent,CCTV Camera
151,TITTAKUDI,Cuddalore,SC,11,PADMANATHAN V,Independent,IND,Independent,Water melon
151,TITTAKUDI,Cuddalore,SC,12,PERINBAM D,Independent,IND,Independent,Jackfruit
151,TITTAKUDI,Cuddalore,SC,13,MURUGAN A,Independent,IND,Independent,Peas
151,TITTAKUDI,Cuddalore,SC,14,VELMURUGAN G,Independent,IND,Independent,Mike
152,VRIDDHACHALAM,Cuddalore,GEN,1,ANANTHI DHANDAPANI,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
152,VRIDDHACHALAM,Cuddalore,GEN,2,SIVAPRAKASAM.V,Bahujan Samaj Party,BSP,Solo,Elephant
152,VRIDDHACHALAM,Cuddalore,GEN,3,PREMALLATHA VIJAYAKANT,Desiya Murpokku Dravida Kazhagam,DMDK,INDIA/SPA,Nagara
152,VRIDDHACHALAM,Cuddalore,GEN,4,ARIVAZHAGAN.E.N,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
152,VRIDDHACHALAM,Cuddalore,GEN,5,ARIVUDAINAMBI.S,Anti Corruption Dynamic Party,ACDP,-,Jackfruit
152,VRIDDHACHALAM,Cuddalore,GEN,6,SATHIYA.B,Anna Makkal Katchi,AMK,-,Coconut farm
152,VRIDDHACHALAM,Cuddalore,GEN,7,SIDHARTHAN.S,Desiya Makkal Sakthi Katchi,DMSK,-,Football player
152,VRIDDHACHALAM,Cuddalore,GEN,8,GNANASUNDARI.M,Aanaithinthiya Jananayaka Pathukappu Kazhagam,AJPK,-,Gas cylinder
152,VRIDDHACHALAM,Cuddalore,GEN,9,DR.TAMIZHARASI.P,Pattali Makkal Katchi,PMK,NDA,Mango
152,VRIDDHACHALAM,Cuddalore,GEN,10,VIJAY.S,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
152,VRIDDHACHALAM,Cuddalore,GEN,11,EZHILKUMAR.K,Independent,IND,Independent,Bat
152,VRIDDHACHALAM,Cuddalore,GEN,12,SIVASANKARAN.K,Independent,IND,Independent,Capsicum
152,VRIDDHACHALAM,Cuddalore,GEN,13,SRINIVASAN.R,Independent,IND,Independent,Gift pack
152,VRIDDHACHALAM,Cuddalore,GEN,14,DURAI.K,Independent,IND,Independent,Mike
152,VRIDDHACHALAM,Cuddalore,GEN,15,DEIVEEGADASS.M,Independent,IND,Independent,Air conditioner
152,VRIDDHACHALAM,Cuddalore,GEN,16,BALU.P,Independent,IND,Independent,Almirah
152,VRIDDHACHALAM,Cuddalore,GEN,17,PRABAKARAN.T,Independent,IND,Independent,Ship
152,VRIDDHACHALAM,Cuddalore,GEN,18,JAYAPRAKASH.S,Independent,IND,Independent,Diamond
153,NEYVELI,Cuddalore,GEN,1,SABA.RAJENDRAN,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
153,NEYVELI,Cuddalore,GEN,2,RAJENDRAN.R,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
153,NEYVELI,Cuddalore,GEN,3,VEERAMANI.B,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
153,NEYVELI,Cuddalore,GEN,4,JOTHIMURUGAN.V,Bahujan Samaj Party,BSP,Solo,Elephant
153,NEYVELI,Cuddalore,GEN,5,ANAND.K,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
153,NEYVELI,Cuddalore,GEN,6,THIRUMALVALAVAN.T,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
153,NEYVELI,Cuddalore,GEN,7,MAYAKRISHNAN.K,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,VTVTK,-,Pestle and mortar
153,NEYVELI,Cuddalore,GEN,8,KARTHIKEYAN.C.M,Independent,IND,Independent,CCTV Camera
153,NEYVELI,Cuddalore,GEN,9,SATHIYASEELAN.M,Independent,IND,Independent,Ship
153,NEYVELI,Cuddalore,GEN,10,CHEZHIYAN.G,Independent,IND,Independent,Television
153,NEYVELI,Cuddalore,GEN,11,MANIMARAN.P,Independent,IND,Independent,Wallet
154,PANRUTI,Cuddalore,GEN,1,ABDUR RAHMAN. A.R,Viduthalai Chiruthaigal Katchi,VCK,INDIA/SPA,Pot
154,PANRUTI,Cuddalore,GEN,2,BANUPRIYA. M,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
154,PANRUTI,Cuddalore,GEN,3,MOHAN. K,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
154,PANRUTI,Cuddalore,GEN,4,SRIKANTHU. S,Bahujan Samaj Party,BSP,Solo,Elephant
154,PANRUTI,Cuddalore,GEN,5,SURENDAR. R,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
154,PANRUTI,Cuddalore,GEN,6,PRAKASH. R,Thamizhaka Padaippalar Makkal Katchi,TPMK,-,Drill machine
154,PANRUTI,Cuddalore,GEN,7,MANIKANDAN. M,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
154,PANRUTI,Cuddalore,GEN,8,MOHAMMED SAFI. A,Independent,IND,Independent,Jackfruit
154,PANRUTI,Cuddalore,GEN,9,RAMALINGAM. A,Independent,IND,Independent,Bangles
155,CUDDALORE,Cuddalore,GEN,1,A.S.CHANDARASEKARAN,Indian National Congress,INC,INDIA/SPA,Hand
155,CUDDALORE,Cuddalore,GEN,2,M.C.SAMPATH,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
155,CUDDALORE,Cuddalore,GEN,3,S.SARASU,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
155,CUDDALORE,Cuddalore,GEN,4,P.NATARAJAN,Bahujan Samaj Party,BSP,Solo,Elephant
155,CUDDALORE,Cuddalore,GEN,5,S. RAMASAMY,All India Puratchi Thalaivar Makkal Munnetra Kazhagam,AIPTMK,-,Coconut farm
155,CUDDALORE,Cuddalore,GEN,6,B.RAJKUMAR,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
155,CUDDALORE,Cuddalore,GEN,7,K.LENIN,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
155,CUDDALORE,Cuddalore,GEN,8,S.RAJAMOHAN,Independent,IND,Independent,Bucket
155,CUDDALORE,Cuddalore,GEN,9,E.GURUBARAN,Independent,IND,Independent,Gas cylinder
155,CUDDALORE,Cuddalore,GEN,10,V. SUGANTHI,Independent,IND,Independent,Gas Stove
155,CUDDALORE,Cuddalore,GEN,11,P.NAGASUNDARAM,Independent,IND,Independent,Diamond
155,CUDDALORE,Cuddalore,GEN,12,E.FAROOK ALI,Independent,IND,Independent,Almirah
155,CUDDALORE,Cuddalore,GEN,13,R.MAYAVAN,Independent,IND,Independent,Room cooler
